array_index,case_id,study_family,group_dir,physical_case,mesh_name,Nx,Ny,velocity_m_per_s,stiffness_class,A,beta,Ta,threads,core_label,status,run_dir,launcher_wall_seconds,exit_code,summary_case_id,solver,summary_threads,summary_Nx,summary_Ny,cells,level0_Nx,level0_Ny,rmt_smoothing_sweeps,rmt_max_cycles,final_time_s,time_steps,vFuel_m_per_s,vOx_m_per_s,summary_A,summary_beta,Ta_K,HfF_J_per_kg,rho_kg_per_m3,mu_Pa_s,cp_J_per_kgK,Pr,Sc,compute_time_s,pressure_time_s,pressure_fraction_pct,output_time_s,total_wall_s,pressure_solves,total_rmt_cycles,avg_rmt_cycles_per_pressure_solve,max_rmt_cycles_per_pressure_solve,mean_pressure_convergence_factor,final_pressure_cycles,final_pressure_rhs_norm,final_pressure_initial_residual,final_pressure_abs_residual,final_pressure_rel_residual,final_pressure_convergence_factor,equivalent_fine_grid_smoothing_sweeps,equivalent_fine_grid_smoothing_sweeps_per_pressure_solve,mass_residual_max,mass_residual_l2,mass_residual_integral,Tmin_K,Tmax_K,pmin_Pa,pmax_Pa,umin_m_per_s,umax_m_per_s,vmin_m_per_s,vmax_m_per_s,YFmax,YOmax,YPmax,YN2max,diag_levelsX,diag_levelsY,diag_direct_solves,diag_direct_unknowns,diag_lu_factorizations,diag_nonmonotone_cycles,diag_last_cycle_ratio,diag_max_cycle_ratio,diag_point_updates
10,FLOW_INTENSITY__BC1_LOW_v005__M3_432x144__C4,FLOW_INTENSITY,FLOW,BC1_LOW_v005,M3_432x144,432,144,0.05,nominal_chemistry,10000000,5,1000,4,C4,complete,results/FLOW/BC1_LOW_v005/M3_432x144/C4,1051.757166592,0,FLOW_INTENSITY__BC1_LOW_v005__M3_432x144__C4,RMT_FINALVOL2,4,432,144,62208,432,144,16,500,2,48534,0.050000000000000003,-0.050000000000000003,10000000,5,1000,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,1051.0651469050003,145.64770607800247,13.857153051538367,0.59433466599999996,1051.6706204970001,48534,19052,0.39254955289075699,4,0.20726177676908644,3,7612133.1560912021,4546433.2321027704,84.296407862908382,1.1073953402333049e-05,0.026467489549805333,1524160,31.403964231260559,0.0010650651318186988,5.4713377451182583e-05,-6.9406682050325623e-13,293.3893758024285,930.71465762446292,99999.9923938305,100000.00654371135,-0.014314497651339006,0.014314493921219076,-0.050819397695540447,0.05081952801530739,0.99924896676759278,0.20980135523826138,0.32406941939199929,0.83351737277778337,5,4,375000516,1185186816,19683,0,0.056491815041036113,0.23540812506393488,94814945280
11,FLOW_INTENSITY__BC1_LOW_v005__M3_432x144__C16,FLOW_INTENSITY,FLOW,BC1_LOW_v005,M3_432x144,432,144,0.05,nominal_chemistry,10000000,5,1000,16,C16,complete,results/FLOW/BC1_LOW_v005/M3_432x144/C16,348.722945792,0,FLOW_INTENSITY__BC1_LOW_v005__M3_432x144__C16,RMT_FINALVOL2,16,432,144,62208,432,144,16,500,2,48534,0.050000000000000003,-0.050000000000000003,10000000,5,1000,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,347.83647914499875,66.347514348999724,19.074340480931031,0.58904524400000002,348.43794314100001,48534,19052,0.39254955289075699,4,0.20726177676908644,3,7612133.1560912021,4546433.2321027704,84.296407862908382,1.1073953402333049e-05,0.026467489549805333,1524160,31.403964231260559,0.0010650651318186988,5.4713377451182644e-05,-6.9406682050334671e-13,293.3893758024285,930.71465762446292,99999.9923938305,100000.00654371135,-0.014314497651339006,0.014314493921219076,-0.050819397695540447,0.05081952801530739,0.99924896676759278,0.20980135523826138,0.32406941939199929,0.83351737277778337,5,4,375000516,1185186816,19683,0,0.056491815041036113,0.23540812506393488,94814945280
12,FLOW_INTENSITY__BC1_LOW_v005__M4_864x288__C1,FLOW_INTENSITY,FLOW,BC1_LOW_v005,M4_864x288,864,288,0.05,nominal_chemistry,10000000,5,1000,1,C1,complete,results/FLOW/BC1_LOW_v005/M4_864x288/C1,60947.585738496,0,FLOW_INTENSITY__BC1_LOW_v005__M4_864x288__C1,RMT_FINALVOL2,1,864,288,248832,864,288,16,500,2,194042,0.050000000000000003,-0.050000000000000003,10000000,5,1000,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,60944.521513564119,8888.844914666699,14.585141853461518,2.3633105959999998,60947.207673810997,194042,87528,0.45107760175632078,6,0.18537339355413238,2,37326117.543868937,13149767.570227601,2791.0031566625112,7.4773465345874204e-05,0.014568710910253203,7002240,36.086208140505661,0.01577965748839949,0.00040452785094882167,-5.7495137790030599e-11,293.19818773324812,922.4810625840106,99999.989870003235,100000.00853988361,-0.014290299503094231,0.014290299376282792,-0.050444310576637237,0.05044439461756569,0.99960180094017315,0.20989522904301872,0.32072242816822838,0.83645886091147426,5,4,1722813624,21779767296,19683,0,0.032580874062364679,0.87492767422875917,1742381383680
13,FLOW_INTENSITY__BC1_LOW_v005__M4_864x288__C2,FLOW_INTENSITY,FLOW,BC1_LOW_v005,M4_864x288,864,288,0.05,nominal_chemistry,10000000,5,1000,2,C2,complete,results/FLOW/BC1_LOW_v005/M4_864x288/C2,31048.371191040,0,FLOW_INTENSITY__BC1_LOW_v005__M4_864x288__C2,RMT_FINALVOL2,2,864,288,248832,864,288,16,500,2,194042,0.050000000000000003,-0.050000000000000003,10000000,5,1000,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,31045.724744028354,4636.0235558570312,14.932888808623385,2.3511334420000001,31048.260744501,194042,87528,0.45107760175632078,6,0.18537339355413238,2,37326117.543868937,13149767.570227601,2791.0031566625112,7.4773465345874204e-05,0.014568710910253203,7002240,36.086208140505661,0.01577965748839949,0.00040452785094882834,-5.7495137790031019e-11,293.19818773324812,922.4810625840106,99999.989870003235,100000.00853988361,-0.014290299503094231,0.014290299376282792,-0.050444310576637237,0.05044439461756569,0.99960180094017315,0.20989522904301872,0.32072242816822838,0.83645886091147426,5,4,1722813624,21779767296,19683,0,0.032580874062364679,0.87492767422875917,1742381383680
14,FLOW_INTENSITY__BC1_LOW_v005__M4_864x288__C4,FLOW_INTENSITY,FLOW,BC1_LOW_v005,M4_864x288,864,288,0.05,nominal_chemistry,10000000,5,1000,4,C4,complete,results/FLOW/BC1_LOW_v005/M4_864x288/C4,16144.279673344,0,FLOW_INTENSITY__BC1_LOW_v005__M4_864x288__C4,RMT_FINALVOL2,4,864,288,248832,864,288,16,500,2,194042,0.050000000000000003,-0.050000000000000003,10000000,5,1000,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,16141.142727897059,2566.8988456759143,15.902832215463231,2.9404445689999998,16144.181668265999,194042,87528,0.45107760175632078,6,0.18537339355413238,2,37326117.543868937,13149767.570227601,2791.0031566625112,7.4773465345874204e-05,0.014568710910253203,7002240,36.086208140505661,0.01577965748839949,0.00040452785094882736,-5.7495137790031077e-11,293.19818773324812,922.4810625840106,99999.989870003235,100000.00853988361,-0.014290299503094231,0.014290299376282792,-0.050444310576637237,0.05044439461756569,0.99960180094017315,0.20989522904301872,0.32072242816822838,0.83645886091147426,5,4,1722813624,21779767296,19683,0,0.032580874062364679,0.87492767422875917,1742381383680
15,FLOW_INTENSITY__BC1_LOW_v005__M4_864x288__C16,FLOW_INTENSITY,FLOW,BC1_LOW_v005,M4_864x288,864,288,0.05,nominal_chemistry,10000000,5,1000,16,C16,complete,results/FLOW/BC1_LOW_v005/M4_864x288/C16,4826.500331520,0,FLOW_INTENSITY__BC1_LOW_v005__M4_864x288__C16,RMT_FINALVOL2,16,864,288,248832,864,288,16,500,2,194042,0.050000000000000003,-0.050000000000000003,10000000,5,1000,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,4823.9430358459158,1049.6867070750375,21.759931642537872,2.3593473119999997,4826.365871684,194042,87528,0.45107760175632078,6,0.18537339355413238,2,37326117.543868937,13149767.570227601,2791.0031566625112,7.4773465345874204e-05,0.014568710910253203,7002240,36.086208140505661,0.01577965748839949,0.00040452785094882682,-5.7495137790031161e-11,293.19818773324812,922.4810625840106,99999.989870003235,100000.00853988361,-0.014290299503094231,0.014290299376282792,-0.050444310576637237,0.05044439461756569,0.99960180094017315,0.20989522904301872,0.32072242816822838,0.83645886091147426,5,4,1722813624,21779767296,19683,0,0.032580874062364679,0.87492767422875917,1742381383680
16,FLOW_INTENSITY__BC2_NOMINAL_v010__M1_108x36__C1,FLOW_INTENSITY,FLOW,BC2_NOMINAL_v010,M1_108x36,108,36,0.1,nominal_chemistry,10000000,5,1000,1,C1,complete,results/FLOW/BC2_NOMINAL_v010/M1_108x36/C1,87.693910784,0,FLOW_INTENSITY__BC2_NOMINAL_v010__M1_108x36__C1,RMT_FINALVOL2,1,108,36,3888,108,36,16,500,2,20033,0.10000000000000001,-0.10000000000000001,10000000,5,1000,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,87.087722726000109,6.4242649150000322,7.3767744911787227,0.068427176000000006,87.158829968000006,20033,6136,0.30629461388708629,3,0.14995549938066949,2,377878.75614581577,28944.682050365431,6.0403005279035824,1.5984758152354964e-05,0.014445909234997624,294528,14.702141466580143,0.00054460950368806493,7.4722260391846506e-05,4.9975961230619305e-10,293.37417389961053,1073.7662428902979,99999.995231480279,100000.00499193775,-0.031704778861035059,0.031704778839401482,-0.091588970424317531,0.091588970421252691,0.99909703774779979,0.20977333808150606,0.3815751973598791,0.99590625127423071,3,2,1491048,23856768,243,0,0.01476394842925967,0.18008718580199048,1145124864
17,FLOW_INTENSITY__BC2_NOMINAL_v010__M1_108x36__C2,FLOW_INTENSITY,FLOW,BC2_NOMINAL_v010,M1_108x36,108,36,0.1,nominal_chemistry,10000000,5,1000,2,C2,complete,results/FLOW/BC2_NOMINAL_v010/M1_108x36/C2,51.232199424,0,FLOW_INTENSITY__BC2_NOMINAL_v010__M1_108x36__C2,RMT_FINALVOL2,2,108,36,3888,108,36,16,500,2,20033,0.10000000000000001,-0.10000000000000001,10000000,5,1000,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,50.442752108000008,6.0931125370000396,12.079262693586651,0.068710935000000001,50.514064234000003,20033,6136,0.30629461388708629,3,0.14995549938066949,2,377878.75614581577,28944.682050365431,6.0403005279035824,1.5984758152354964e-05,0.014445909234997624,294528,14.702141466580143,0.00054460950368806493,7.4722260391846561e-05,4.9975961230619388e-10,293.37417389961053,1073.7662428902979,99999.995231480279,100000.00499193775,-0.031704778861035059,0.031704778839401482,-0.091588970424317531,0.091588970421252691,0.99909703774779979,0.20977333808150606,0.3815751973598791,0.99590625127423071,3,2,1491048,23856768,243,0,0.01476394842925967,0.18008718580199048,1145124864
18,FLOW_INTENSITY__BC2_NOMINAL_v010__M1_108x36__C4,FLOW_INTENSITY,FLOW,BC2_NOMINAL_v010,M1_108x36,108,36,0.1,nominal_chemistry,10000000,5,1000,4,C4,complete,results/FLOW/BC2_NOMINAL_v010/M1_108x36/C4,33.028435968,0,FLOW_INTENSITY__BC2_NOMINAL_v010__M1_108x36__C4,RMT_FINALVOL2,4,108,36,3888,108,36,16,500,2,20033,0.10000000000000001,-0.10000000000000001,10000000,5,1000,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,32.146016514999921,5.8915609780000002,18.327499381613549,0.069057621999999985,32.216723856999998,20033,6136,0.30629461388708629,3,0.14995549938066949,2,377878.75614581577,28944.682050365431,6.0403005279035824,1.5984758152354964e-05,0.014445909234997624,294528,14.702141466580143,0.00054460950368806493,7.4722260391846574e-05,4.9975961230619388e-10,293.37417389961053,1073.7662428902979,99999.995231480279,100000.00499193775,-0.031704778861035059,0.031704778839401482,-0.091588970424317531,0.091588970421252691,0.99909703774779979,0.20977333808150606,0.3815751973598791,0.99590625127423071,3,2,1491048,23856768,243,0,0.01476394842925967,0.18008718580199048,1145124864
19,FLOW_INTENSITY__BC2_NOMINAL_v010__M1_108x36__C16,FLOW_INTENSITY,FLOW,BC2_NOMINAL_v010,M1_108x36,108,36,0.1,nominal_chemistry,10000000,5,1000,16,C16,complete,results/FLOW/BC2_NOMINAL_v010/M1_108x36/C16,24.570902784,0,FLOW_INTENSITY__BC2_NOMINAL_v010__M1_108x36__C16,RMT_FINALVOL2,16,108,36,3888,108,36,16,500,2,20033,0.10000000000000001,-0.10000000000000001,10000000,5,1000,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,23.700294707999962,5.8874853819999675,24.841401571317444,0.068684091000000003,23.772119967999998,20033,6136,0.30629461388708629,3,0.14995549938066949,2,377878.75614581577,28944.682050365431,6.0403005279035824,1.5984758152354964e-05,0.014445909234997624,294528,14.702141466580143,0.00054460950368806493,7.4722260391846588e-05,4.9975961230619336e-10,293.37417389961053,1073.7662428902979,99999.995231480279,100000.00499193775,-0.031704778861035059,0.031704778839401482,-0.091588970424317531,0.091588970421252691,0.99909703774779979,0.20977333808150606,0.3815751973598791,0.99590625127423071,3,2,1491048,23856768,243,0,0.01476394842925967,0.18008718580199048,1145124864
20,FLOW_INTENSITY__BC2_NOMINAL_v010__M2_216x72__C1,FLOW_INTENSITY,FLOW,BC2_NOMINAL_v010,M2_216x72,216,72,0.1,nominal_chemistry,10000000,5,1000,1,C1,complete,results/FLOW/BC2_NOMINAL_v010/M2_216x72/C1,449.626919168,0,FLOW_INTENSITY__BC2_NOMINAL_v010__M2_216x72__C1,RMT_FINALVOL2,1,216,72,15552,216,72,16,500,2,22254,0.10000000000000001,-0.10000000000000001,10000000,5,1000,3571428.571,1,2.0000000000000002e-05,1000,0.69999999999999996,1,448.84765573200173,48.968899844999989,10.909915473467098,0.168801861,449.021182393,22254,9733,0.43735957580659657,3,0.18444821683253088,3,24715210.54604008,23503300.481935751,632.54873970022891,2.5593499942956266e-05,0.029967812810427506,622912,27.99101285162218,0.0019389226052801689,0.00017798291594169584,-2.6007746032757666e-10,293.1567095894203,1074.9452650147475,99999.923364588321,100000.06678131766,-0.029397626370833436,0.029397634694097518,-0.10306482174960559,0.10306483124174606,0.99965381106261442,0.20991253794123607,0.38121908642339097,0.99796729368036818,4,3,21286071,151367616,2187,0,0.063741156215116931,0.21028733098259014,9687527424
